project language,project,owner,code language,#,percentil 25,percentil 50,percentil 75,percentil 90,percentil 95,percentil 97,percentil 98,percentil 99
Objective-C,MBProgressHUD.csv,jdg,Ruby,1,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0
Objective-C,MBProgressHUD.csv,jdg,Swift,1,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
Objective-C,iTerm2.csv,gnachman,C,18,33.0,119.0,215.0,456.0,796.0,846.0,871.0,896.0
Objective-C,iTerm2.csv,gnachman,C++,4,33.0,35.0,36.0,36.0,36.0,36.0,36.0,36.0
Objective-C,iTerm2.csv,gnachman,JavaScript,4,14.0,27.0,49.0,69.0,76.0,78.0,80.0,81.0
Objective-C,iTerm2.csv,gnachman,Objective-C,1002,53.0,129.0,317.0,637.0,1048.0,1595.0,2028.0,3713.0
Objective-C,iTerm2.csv,gnachman,Perl,3,97.0,145.0,312.0,412.0,445.0,459.0,465.0,472.0
Objective-C,iTerm2.csv,gnachman,Python,181,20.0,40.0,119.0,418.0,583.0,1094.0,1692.0,2047.0
Objective-C,iTerm2.csv,gnachman,Ruby,4,12.0,13.0,14.0,16.0,16.0,16.0,16.0,16.0
Objective-C,iTerm2.csv,gnachman,Swift,243,38.0,97.0,231.0,452.0,670.0,849.0,1103.0,1296.0
Objective-C,hammerspoon.csv,Hammerspoon,C,82,98.0,200.0,466.0,1213.0,1460.0,1525.0,1610.0,1709.0
Objective-C,hammerspoon.csv,Hammerspoon,C++,7,148.0,181.0,210.0,218.0,221.0,223.0,223.0,224.0
Objective-C,hammerspoon.csv,Hammerspoon,JavaScript,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Objective-C,hammerspoon.csv,Hammerspoon,Lua,148,14.0,78.0,192.0,377.0,552.0,705.0,729.0,957.0
Objective-C,hammerspoon.csv,Hammerspoon,Objective-C,506,35.0,91.0,243.0,478.0,736.0,914.0,1244.0,1532.0
Objective-C,hammerspoon.csv,Hammerspoon,Python,2,210.0,347.0,484.0,566.0,593.0,604.0,610.0,615.0
Objective-C,hammerspoon.csv,Hammerspoon,Swift,58,13.0,23.0,45.0,73.0,160.0,197.0,213.0,230.0
Objective-C,react-native-maps.csv,react-native-maps,Java,40,41.0,72.0,142.0,264.0,420.0,497.0,670.0,947.0
Objective-C,react-native-maps.csv,react-native-maps,JavaScript,11,7.0,12.0,22.0,49.0,68.0,76.0,80.0,84.0
Objective-C,react-native-maps.csv,react-native-maps,Kotlin,2,16.0,22.0,28.0,31.0,32.0,33.0,33.0,33.0
Objective-C,react-native-maps.csv,react-native-maps,Objective-C,61,19.0,31.0,95.0,291.0,573.0,649.0,813.0,920.0
Objective-C,react-native-maps.csv,react-native-maps,Ruby,2,18.0,19.0,20.0,21.0,21.0,21.0,21.0,21.0
Objective-C,react-native-maps.csv,react-native-maps,TypeScript,78,58.0,89.0,128.0,200.0,337.0,356.0,406.0,775.0
Objective-C,AFNetworking.csv,AFNetworking,Objective-C,49,56.0,79.0,185.0,439.0,592.0,802.0,964.0,1007.0
Objective-C,AFNetworking.csv,AFNetworking,Ruby,1,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
Objective-C,AFNetworking.csv,AFNetworking,Swift,4,17.0,30.0,49.0,61.0,65.0,67.0,68.0,69.0
Objective-C,Mantle.csv,Mantle,Objective-C,31,19.0,36.0,163.0,408.0,505.0,546.0,567.0,587.0
Objective-C,Mantle.csv,Mantle,Swift,2,13.0,18.0,23.0,26.0,27.0,28.0,28.0,28.0
Objective-C,CocoaAsyncSocket.csv,robbiehanson,Objective-C,58,8.0,48.0,147.0,273.0,958.0,1872.0,3578.0,4720.0
Objective-C,CocoaAsyncSocket.csv,robbiehanson,Ruby,1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
Objective-C,CocoaAsyncSocket.csv,robbiehanson,Swift,5,28.0,115.0,123.0,162.0,175.0,181.0,183.0,186.0
Objective-C,IGListKit.csv,Instagram,JavaScript,5,1.0,57.0,63.0,1037.0,1362.0,1492.0,1557.0,1622.0
Objective-C,IGListKit.csv,Instagram,Objective-C,125,21.0,43.0,92.0,186.0,364.0,1094.0,1148.0,1629.0
Objective-C,IGListKit.csv,Instagram,Ruby,3,30.0,32.0,37.0,40.0,41.0,42.0,42.0,42.0
Objective-C,IGListKit.csv,Instagram,Swift,104,20.0,33.0,49.0,64.0,85.0,100.0,102.0,111.0
Objective-C,IGListKit.csv,Instagram,TypeScript,3,146.0,152.0,200.0,229.0,239.0,243.0,245.0,247.0
Objective-C,WebViewJavascriptBridge.csv,marcuswestin,Objective-C,16,7.0,39.0,117.0,154.0,161.0,167.0,170.0,173.0
Objective-C,WebViewJavascriptBridge.csv,marcuswestin,Ruby,1,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
Objective-C,WebViewJavascriptBridge.csv,marcuswestin,Swift,4,14.0,17.0,58.0,128.0,151.0,161.0,165.0,170.0
Objective-C,keycastr.csv,keycastr,Objective-C,20,25.0,48.0,184.0,283.0,416.0,434.0,443.0,452.0
Objective-C,spectacle.csv,eczarny,JavaScript,20,3.0,17.0,21.0,27.0,56.0,69.0,75.0,81.0
Objective-C,spectacle.csv,eczarny,Objective-C,51,30.0,54.0,148.0,217.0,278.0,311.0,316.0,344.0
Objective-C,DZNEmptyDataSet.csv,dzenbot,Objective-C,26,9.0,45.0,194.0,297.0,675.0,799.0,813.0,827.0
Objective-C,DZNEmptyDataSet.csv,dzenbot,Ruby,1,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
Objective-C,DZNEmptyDataSet.csv,dzenbot,Swift,2,32.0,39.0,46.0,51.0,52.0,53.0,53.0,53.0
Objective-C,Masonry.csv,SnapKit,Objective-C,81,18.0,32.0,54.0,152.0,189.0,210.0,257.0,333.0
Objective-C,Masonry.csv,SnapKit,Ruby,1,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
Objective-C,darling.csv,darlinghq,C,489,28.0,114.0,340.0,886.0,1580.0,2057.0,2747.0,4310.0
Objective-C,darling.csv,darlinghq,C++,204,57.0,134.0,254.0,492.0,652.0,880.0,954.0,1399.0
Objective-C,darling.csv,darlinghq,Objective-C,9780,11.0,11.0,11.0,11.0,11.0,11.0,12.0,111.0
Objective-C,darling.csv,darlinghq,Python,9,28.0,34.0,86.0,193.0,311.0,358.0,382.0,406.0
Objective-C,darling.csv,darlinghq,Swift,1,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0
Objective-C,JSQMessagesViewController.csv,jessesquires,Objective-C,77,26.0,47.0,95.0,154.0,281.0,356.0,385.0,466.0
Objective-C,JSQMessagesViewController.csv,jessesquires,Ruby,1,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
Objective-C,JSQMessagesViewController.csv,jessesquires,Swift,8,17.0,60.0,110.0,168.0,197.0,209.0,215.0,221.0
Objective-C,GPUImage.csv,BradLarson,Objective-C,230,43.0,80.0,151.0,255.0,372.0,498.0,631.0,818.0
Objective-C,GPUImage.csv,BradLarson,Ruby,1,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
Objective-C,GPUImage.csv,BradLarson,Swift,13,8.0,15.0,60.0,75.0,502.0,758.0,886.0,1014.0
Objective-C,TrollStore.csv,opa334,C,1,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0
Objective-C,TrollStore.csv,opa334,Objective-C,27,44.0,113.0,219.0,537.0,876.0,1088.0,1174.0,1260.0
Haskell,yesod.csv,yesodweb,Haskell,197,26.0,51.0,124.0,241.0,402.0,572.0,722.0,886.0
Haskell,yesod.csv,yesodweb,JavaScript,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Haskell,compiler.csv,elm,Haskell,139,80.0,165.0,281.0,455.0,557.0,868.0,1131.0,1586.0
Haskell,compiler.csv,elm,JavaScript,2,21.0,40.0,60.0,72.0,76.0,77.0,78.0,79.0
Haskell,compiler.csv,elm,Python,1,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0
Haskell,unison.csv,unisonweb,Haskell,599,30.0,65.0,176.0,385.0,630.0,957.0,1299.0,2160.0
Haskell,fp-course.csv,system-f,Haskell,53,42.0,76.0,140.0,248.0,321.0,384.0,433.0,448.0
Haskell,pandoc.csv,jgm,Haskell,332,59.0,160.0,347.0,630.0,985.0,1090.0,1220.0,1465.0
Haskell,pandoc.csv,jgm,Lua,46,7.0,16.0,77.0,166.0,325.0,356.0,369.0,390.0
Haskell,pandoc.csv,jgm,Perl,2,32.0,39.0,46.0,50.0,51.0,52.0,52.0,52.0
Haskell,pandoc.csv,jgm,Python,1,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0
Haskell,haskell-language-server.csv,haskell,Haskell,1126,3.0,6.0,24.0,131.0,214.0,297.0,431.0,667.0
Haskell,haskell-language-server.csv,haskell,JavaScript,4,138.0,387.0,694.0,882.0,944.0,969.0,982.0,994.0
Haskell,haskell-language-server.csv,haskell,Python,2,48.0,54.0,60.0,63.0,64.0,65.0,65.0,65.0
Haskell,haskell-language-server.csv,haskell,TypeScript,16,50.0,72.0,129.0,187.0,301.0,419.0,478.0,537.0
Haskell,duckling.csv,facebook,Haskell,1083,13.0,44.0,115.0,401.0,1456.0,1714.0,1983.0,4099.0
Haskell,kmonad.csv,kmonad,C,3,46.0,57.0,75.0,86.0,90.0,91.0,92.0,93.0
Haskell,kmonad.csv,kmonad,C++,2,76.0,83.0,90.0,94.0,95.0,96.0,96.0,96.0
Haskell,kmonad.csv,kmonad,Haskell,45,27.0,54.0,101.0,237.0,343.0,358.0,407.0,560.0
Haskell,xmonad.csv,xmonad,Haskell,31,26.0,39.0,112.0,202.0,379.0,483.0,509.0,535.0
Haskell,koka.csv,koka-lang,C,44,17.0,73.0,255.0,518.0,767.0,992.0,1134.0,1332.0
Haskell,koka.csv,koka-lang,C#,12,15.0,21.0,47.0,83.0,405.0,562.0,641.0,719.0
Haskell,koka.csv,koka-lang,C++,14,42.0,81.0,108.0,146.0,175.0,191.0,199.0,207.0
Haskell,koka.csv,koka-lang,Haskell,147,57.0,142.0,353.0,679.0,1048.0,1410.0,1627.0,1985.0
Haskell,koka.csv,koka-lang,Java,6,83.0,135.0,153.0,187.0,202.0,208.0,211.0,214.0
Haskell,koka.csv,koka-lang,JavaScript,33,28.0,65.0,125.0,194.0,214.0,252.0,375.0,498.0
Haskell,koka.csv,koka-lang,Python,1,134.0,134.0,134.0,134.0,134.0,134.0,134.0,134.0
Haskell,koka.csv,koka-lang,Swift,7,76.0,91.0,133.0,153.0,156.0,158.0,158.0,159.0
Haskell,koka.csv,koka-lang,TypeScript,5,166.0,187.0,263.0,320.0,339.0,347.0,351.0,355.0
Haskell,cardano-sl.csv,input-output-hk,Haskell,1096,27.0,64.0,147.0,263.0,370.0,436.0,535.0,675.0
Haskell,cardano-sl.csv,input-output-hk,JavaScript,16,9.0,14.0,28.0,97.0,210.0,290.0,330.0,370.0
Haskell,cardano-sl.csv,input-output-hk,Python,10,24.0,34.0,69.0,147.0,213.0,240.0,253.0,266.0
Haskell,cardano-node.csv,IntersectMBO,C,2,76.0,83.0,90.0,95.0,96.0,97.0,97.0,97.0
Haskell,cardano-node.csv,IntersectMBO,Haskell,441,43.0,80.0,182.0,343.0,530.0,671.0,930.0,1612.0
Haskell,cardano-node.csv,IntersectMBO,Python,2,141.0,262.0,384.0,457.0,481.0,491.0,496.0,501.0
Haskell,Simula.csv,SimulaVR,C,2,32.0,52.0,73.0,85.0,89.0,91.0,92.0,93.0
Haskell,Simula.csv,SimulaVR,Haskell,23,43.0,124.0,248.0,775.0,1292.0,1386.0,1415.0,1444.0
Haskell,Simula.csv,SimulaVR,Python,2,31.0,45.0,59.0,68.0,71.0,72.0,72.0,73.0
Haskell,stack.csv,commercialhaskell,C,3,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Haskell,stack.csv,commercialhaskell,Haskell,477,5.0,17.0,80.0,253.0,460.0,552.0,624.0,930.0
Haskell,stack.csv,commercialhaskell,JavaScript,1,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0
Haskell,purescript.csv,purescript,Haskell,223,39.0,93.0,196.0,360.0,535.0,678.0,690.0,800.0
Haskell,purescript.csv,purescript,JavaScript,41,2.0,4.0,16.0,43.0,93.0,105.0,120.0,144.0
Haskell,Carp.csv,carp-lang,C,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Haskell,Carp.csv,carp-lang,Haskell,59,76.0,138.0,378.0,708.0,879.0,966.0,1035.0,1057.0
Haskell,Carp.csv,carp-lang,Python,1,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
Haskell,simplex-chat.csv,simplex-chat,C,3,123.0,200.0,205.0,208.0,209.0,209.0,209.0,209.0
Haskell,simplex-chat.csv,simplex-chat,Haskell,202,14.0,24.0,135.0,609.0,1199.0,2094.0,2448.0,3129.0
Haskell,simplex-chat.csv,simplex-chat,JavaScript,23,18.0,63.0,234.0,363.0,585.0,869.0,1038.0,1207.0
Haskell,simplex-chat.csv,simplex-chat,Kotlin,292,33.0,97.0,218.0,510.0,693.0,811.0,985.0,1297.0
Haskell,simplex-chat.csv,simplex-chat,Objective-C,2,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0
Haskell,simplex-chat.csv,simplex-chat,Swift,186,52.0,130.0,290.0,586.0,808.0,1078.0,1372.0,2108.0
Haskell,simplex-chat.csv,simplex-chat,TypeScript,12,33.0,98.0,406.0,915.0,1226.0,1366.0,1436.0,1506.0
Haskell,haskell-ide-engine.csv,haskell,Haskell,168,4.0,25.0,98.0,231.0,333.0,429.0,445.0,468.0
Haskell,haskell-ide-engine.csv,haskell,Python,2,53.0,66.0,80.0,88.0,91.0,92.0,92.0,93.0
Haskell,Haxl.csv,facebook,Haskell,53,46.0,77.0,147.0,220.0,270.0,400.0,553.0,600.0
Haskell,wire-server.csv,wireapp,C,3,141.0,192.0,384.0,500.0,538.0,553.0,561.0,569.0
Haskell,wire-server.csv,wireapp,Haskell,1659,21.0,55.0,141.0,328.0,538.0,750.0,894.0,1241.0
Haskell,wire-server.csv,wireapp,JavaScript,1,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
Haskell,wire-server.csv,wireapp,Python,21,24.0,45.0,80.0,148.0,225.0,449.0,560.0,672.0
Haskell,wire-server.csv,wireapp,Rust,8,48.0,109.0,174.0,345.0,393.0,413.0,422.0,432.0
Haskell,eta.csv,typelead,C,3,25.0,31.0,33.0,35.0,35.0,35.0,35.0,35.0
Haskell,eta.csv,typelead,Haskell,1231,6.0,14.0,125.0,457.0,721.0,940.0,1012.0,1218.0
Haskell,eta.csv,typelead,Java,161,12.0,24.0,90.0,269.0,331.0,379.0,447.0,604.0
Haskell,agda.csv,agda,Haskell,515,34.0,86.0,253.0,598.0,964.0,1112.0,1249.0,1417.0
Haskell,agda.csv,agda,JavaScript,4,228.0,298.0,299.0,299.0,299.0,299.0,299.0,299.0
Haskell,agda.csv,agda,Perl,1,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
Haskell,agda.csv,agda,Python,1,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
Haskell,postgrest.csv,PostgREST,Haskell,99,38.0,111.0,273.0,457.0,762.0,879.0,981.0,1215.0
Haskell,postgrest.csv,PostgREST,Python,9,37.0,55.0,169.0,379.0,748.0,896.0,970.0,1044.0
Haskell,shellcheck.csv,koalaman,Haskell,29,53.0,183.0,577.0,1075.0,2372.0,3339.0,3701.0,4063.0
Haskell,ihp.csv,digitallyinduced,Haskell,290,27.0,64.0,141.0,295.0,553.0,610.0,759.0,997.0
Haskell,ihp.csv,digitallyinduced,JavaScript,67,7.0,7.0,29.0,93.0,364.0,436.0,559.0,620.0
Haskell,ihp.csv,digitallyinduced,PHP,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
Haskell,ihp.csv,digitallyinduced,Python,1,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0
Haskell,hledger.csv,simonmichael,Haskell,174,34.0,85.0,191.0,376.0,598.0,747.0,781.0,889.0
Haskell,hledger.csv,simonmichael,JavaScript,47,1.0,46.0,177.0,752.0,1658.0,2062.0,2554.0,4361.0
Haskell,hledger.csv,simonmichael,Lua,8,3.0,5.0,6.0,21.0,38.0,44.0,48.0,51.0
Haskell,hledger.csv,simonmichael,Python,11,4.0,13.0,24.0,50.0,73.0,82.0,87.0,91.0
Haskell,ghcjs.csv,ghcjs,C,4,13.0,39.0,62.0,64.0,65.0,65.0,65.0,65.0
Haskell,ghcjs.csv,ghcjs,C++,2,147.0,156.0,165.0,170.0,172.0,172.0,173.0,173.0
Haskell,ghcjs.csv,ghcjs,Haskell,1287,8.0,15.0,35.0,113.0,229.0,325.0,508.0,752.0
Haskell,ghcjs.csv,ghcjs,JavaScript,49,17.0,40.0,182.0,419.0,652.0,787.0,1321.0,7445.0
Haskell,ghcjs.csv,ghcjs,Python,2,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
Haskell,ghcjs.csv,ghcjs,TypeScript,5,20.0,92.0,98.0,255.0,307.0,328.0,339.0,349.0
Haskell,Idris-dev.csv,idris-lang,C,26,22.0,54.0,176.0,398.0,802.0,1538.0,2167.0,2796.0
Haskell,Idris-dev.csv,idris-lang,Haskell,118,77.0,214.0,410.0,832.0,1104.0,1426.0,1774.0,2060.0
Haskell,Idris-dev.csv,idris-lang,Java,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
Haskell,Idris-dev.csv,idris-lang,JavaScript,7,4.0,12.0,29.0,441.0,745.0,867.0,928.0,989.0
Haskell,Idris-dev.csv,idris-lang,Perl,4,13.0,14.0,16.0,17.0,17.0,17.0,17.0,17.0
Haskell,Idris-dev.csv,idris-lang,Python,1,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0
Haskell,hadolint.csv,hadolint,Haskell,170,20.0,31.0,66.0,123.0,162.0,204.0,207.0,221.0
Haskell,ghc.csv,ghc,C,384,9.0,38.0,159.0,447.0,876.0,1110.0,1327.0,1568.0
Haskell,ghc.csv,ghc,C++,7,6.0,8.0,16.0,17.0,17.0,17.0,17.0,17.0
Haskell,ghc.csv,ghc,Haskell,12611,5.0,8.0,20.0,70.0,198.0,346.0,508.0,857.0
Haskell,ghc.csv,ghc,JavaScript,54,9.0,49.0,155.0,556.0,772.0,1117.0,1224.0,1320.0
Haskell,ghc.csv,ghc,Objective-C,2,13.0,16.0,19.0,20.0,21.0,21.0,21.0,21.0
Haskell,ghc.csv,ghc,Perl,1,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
Haskell,ghc.csv,ghc,Python,44,27.0,52.0,164.0,357.0,545.0,1542.0,1961.0,2019.0
Haskell,ghc.csv,ghc,TypeScript,5,25.0,108.0,306.0,338.0,349.0,353.0,355.0,357.0
Javascript,cypress.csv,cypress-io,JavaScript,1719,7.0,16.0,55.0,177.0,352.0,560.0,752.0,1348.0
Javascript,cypress.csv,cypress-io,TypeScript,1888,15.0,43.0,115.0,255.0,404.0,520.0,599.0,729.0
Javascript,github-readme-stats.csv,anuraghazra,JavaScript,68,43.0,104.0,182.0,384.0,485.0,570.0,660.0,715.0
Javascript,github-readme-stats.csv,anuraghazra,Python,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
Javascript,github-readme-stats.csv,anuraghazra,TypeScript,2,71.0,85.0,99.0,107.0,110.0,111.0,111.0,112.0
Javascript,atom.csv,atom,JavaScript,402,32.0,77.0,186.0,452.0,938.0,1468.0,1891.0,4480.0
Javascript,atom.csv,atom,Ruby,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Javascript,atom.csv,atom,TypeScript,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Javascript,bootstrap.csv,twbs,JavaScript,122,38.0,82.0,214.0,520.0,1036.0,1513.0,2901.0,3597.0
Javascript,drawio-desktop.csv,jgraph,JavaScript,7,8.0,17.0,53.0,914.0,1548.0,1802.0,1929.0,2056.0
Javascript,angular.js.csv,angular,JavaScript,1110,125.0,139.0,139.0,170.0,462.0,827.0,1370.0,2289.0
Javascript,next.js.csv,vercel,JavaScript,6840,4.0,9.0,20.0,50.0,108.0,209.0,444.0,2769.0
Javascript,next.js.csv,vercel,Rust,836,39.0,89.0,206.0,429.0,681.0,838.0,1109.0,1660.0
Javascript,next.js.csv,vercel,TypeScript,5626,9.0,19.0,49.0,120.0,225.0,345.0,462.0,747.0
Javascript,resume.github.com.csv,resume,JavaScript,2,124.0,245.0,366.0,438.0,462.0,472.0,477.0,482.0
Javascript,resume.github.com.csv,resume,Ruby,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Javascript,serverless.csv,serverless,Go,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
Javascript,serverless.csv,serverless,Java,34,13.0,15.0,23.0,62.0,95.0,112.0,133.0,154.0
Javascript,serverless.csv,serverless,JavaScript,584,20.0,58.0,154.0,363.0,683.0,1007.0,1204.0,1611.0
Javascript,serverless.csv,serverless,Python,4,8.0,10.0,26.0,55.0,65.0,69.0,71.0,73.0
Javascript,serverless.csv,serverless,Ruby,5,4.0,6.0,7.0,33.0,41.0,44.0,46.0,48.0
Javascript,serverless.csv,serverless,TypeScript,5,8.0,9.0,14.0,29.0,34.0,36.0,37.0,38.0
Javascript,moment.csv,moment,JavaScript,622,57.0,96.0,406.0,458.0,541.0,671.0,776.0,1739.0
Javascript,moment.csv,moment,TypeScript,4,481.0,512.0,546.0,550.0,552.0,553.0,553.0,553.0
Javascript,algorithm-visualizer.csv,algorithm-visualizer,C++,1,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
Javascript,algorithm-visualizer.csv,algorithm-visualizer,Java,1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
Javascript,algorithm-visualizer.csv,algorithm-visualizer,JavaScript,51,17.0,32.0,62.0,124.0,173.0,203.0,228.0,229.0
Javascript,svelte.csv,sveltejs,JavaScript,2385,9.0,15.0,28.0,55.0,90.0,147.0,194.0,309.0
Javascript,svelte.csv,sveltejs,TypeScript,75,18.0,44.0,123.0,251.0,508.0,570.0,885.0,1297.0
Javascript,Semantic-UI.csv,Semantic-Org,JavaScript,131,7.0,83.0,661.0,1000.0,1369.0,1743.0,3614.0,3743.0
Javascript,Chart.js.csv,chartjs,JavaScript,644,30.0,40.0,52.0,115.0,309.0,509.0,780.0,1120.0
Javascript,Chart.js.csv,chartjs,TypeScript,81,13.0,22.0,55.0,126.0,286.0,372.0,391.0,638.0
Javascript,create-react-app.csv,facebook,JavaScript,268,9.0,20.0,55.0,110.0,153.0,249.0,326.0,698.0
Javascript,create-react-app.csv,facebook,TypeScript,12,8.0,14.0,23.0,30.0,41.0,47.0,49.0,52.0
Javascript,node.csv,nodejs,C,2071,55.0,137.0,331.0,695.0,1096.0,1471.0,1829.0,2949.0
Javascript,node.csv,nodejs,C#,1,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0
Javascript,node.csv,nodejs,C++,3170,70.0,189.0,512.0,1258.0,2367.0,3506.0,4263.0,5757.0
Javascript,node.csv,nodejs,JavaScript,18125,10.0,22.0,51.0,130.0,234.0,360.0,488.0,800.0
Javascript,node.csv,nodejs,Perl,621,14.0,114.0,600.0,3287.0,27934.0,27982.0,28024.0,28082.0
Javascript,node.csv,nodejs,Python,772,29.0,99.0,317.0,994.0,1030.0,1044.0,1354.0,1885.0
Javascript,node.csv,nodejs,Ruby,1,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
Javascript,node.csv,nodejs,Rust,5,31.0,52.0,1000.0,2191.0,2588.0,2747.0,2827.0,2906.0
Javascript,node.csv,nodejs,TypeScript,216,5.0,20.0,68.0,190.0,368.0,443.0,558.0,657.0
Javascript,lodash.csv,lodash,JavaScript,53,20.0,132.0,695.0,1483.0,3470.0,12065.0,19268.0,20526.0
Javascript,webpack.csv,webpack,JavaScript,5357,3.0,6.0,18.0,53.0,110.0,190.0,270.0,470.0
Javascript,webpack.csv,webpack,TypeScript,71,2.0,3.0,18.0,83.0,186.0,363.0,917.0,4088.0
Javascript,react.csv,facebook,C++,4,65.0,125.0,223.0,309.0,338.0,349.0,355.0,361.0
Javascript,react.csv,facebook,JavaScript,3564,9.0,16.0,62.0,243.0,500.0,823.0,1176.0,2294.0
Javascript,react.csv,facebook,Python,1,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
Javascript,react.csv,facebook,Rust,54,13.0,55.0,233.0,478.0,769.0,2187.0,3952.0,6413.0
Javascript,react.csv,facebook,TypeScript,412,12.0,20.0,77.0,272.0,458.0,643.0,757.0,1238.0
Javascript,mermaid.csv,mermaid-js,JavaScript,166,36.0,131.0,317.0,611.0,954.0,998.0,1013.0,1210.0
Javascript,mermaid.csv,mermaid-js,TypeScript,364,19.0,52.0,113.0,230.0,413.0,564.0,631.0,985.0
Javascript,gatsby.csv,gatsbyjs,JavaScript,2657,11.0,26.0,61.0,145.0,243.0,360.0,474.0,744.0
Javascript,gatsby.csv,gatsbyjs,PHP,1,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
Javascript,gatsby.csv,gatsbyjs,Python,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Javascript,gatsby.csv,gatsbyjs,TypeScript,1040,19.0,48.0,116.0,247.0,359.0,492.0,554.0,697.0
Javascript,jquery.csv,jquery,JavaScript,262,5.0,14.0,77.0,253.0,597.0,1275.0,1859.0,2379.0
Javascript,jquery.csv,jquery,PHP,2,69.0,133.0,198.0,237.0,250.0,255.0,257.0,260.0
Javascript,prettier.csv,prettier,JavaScript,3287,3.0,8.0,21.0,57.0,103.0,161.0,222.0,350.0
Javascript,prettier.csv,prettier,TypeScript,577,3.0,7.0,14.0,31.0,52.0,60.0,76.0,94.0
Javascript,three.js.csv,mrdoob,JavaScript,1490,25.0,55.0,133.0,313.0,549.0,827.0,1144.0,2323.0
Javascript,pdf.js.csv,mozilla,JavaScript,411,38.0,130.0,384.0,898.0,1626.0,2312.0,2865.0,4043.0
Javascript,pdf.js.csv,mozilla,TypeScript,2,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
Javascript,anime.csv,juliangarnier,JavaScript,20,19.0,471.0,813.0,1075.0,1082.0,1082.0,1082.0,1082.0
Javascript,reveal.js.csv,hakimel,JavaScript,55,2.0,57.0,154.0,256.0,298.0,392.0,481.0,1000.0
Javascript,uptime-kuma.csv,louislam,C#,1,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
Javascript,uptime-kuma.csv,louislam,Go,3,26.0,35.0,50.0,59.0,62.0,63.0,63.0,64.0
Javascript,uptime-kuma.csv,louislam,Java,1,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
Javascript,uptime-kuma.csv,louislam,JavaScript,224,25.0,43.0,83.0,179.0,308.0,495.0,551.0,655.0
Javascript,uptime-kuma.csv,louislam,PHP,1,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
Javascript,uptime-kuma.csv,louislam,Python,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
Javascript,uptime-kuma.csv,louislam,TypeScript,4,14.0,16.0,117.0,299.0,360.0,384.0,396.0,408.0
Javascript,AutoGPT.csv,Significant-Gravitas,C++,8,9.0,39.0,59.0,115.0,163.0,182.0,191.0,201.0
Javascript,AutoGPT.csv,Significant-Gravitas,Dart,79,22.0,48.0,70.0,140.0,157.0,160.0,176.0,198.0
Javascript,AutoGPT.csv,Significant-Gravitas,JavaScript,19,6.0,13.0,113.0,217.0,10702.0,48446.0,67318.0,86190.0
